scope	path	kind	said_sha256	said_bkp_sha256	said_old_sha256	relation	canonical_role	behavioral_relevance
top-level	pn1.o	generated-object	9a9c5d46e7a0bfee156871cde2d5941b389fbf75d86b6bbb54b5f019ae61cddf	f6e0715bf0ec9dc4350c2e0335d41d9f88eb6039d77d743899cb488da8a28acf	9a9c5d46e7a0bfee156871cde2d5941b389fbf75d86b6bbb54b5f019ae61cddf	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	pn1x.f	fortran-source	bc08e2627e0e00a4da0c33b553d00b45309a4e2410368e7ed124fbb3cf6d93a8	bc08e2627e0e00a4da0c33b553d00b45309a4e2410368e7ed124fbb3cf6d93a8	bc08e2627e0e00a4da0c33b553d00b45309a4e2410368e7ed124fbb3cf6d93a8	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	pn1x.o	generated-object	564166747358d5f7e90362fba949cb2094097223b48e197b271ad6ba84c57a5f		564166747358d5f7e90362fba949cb2094097223b48e197b271ad6ba84c57a5f	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	pn2.f	fortran-source	af96a6bd15539f11640435c0bf2161381206116bd6d3f7f6f2220cba55f650ed	af96a6bd15539f11640435c0bf2161381206116bd6d3f7f6f2220cba55f650ed	af96a6bd15539f11640435c0bf2161381206116bd6d3f7f6f2220cba55f650ed	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	pn2.o	generated-object	f1dbb3bc6cd8db0c611485a0c24193bc4781c9eaa8554fe8e50d5d9cff34d3fc	c1aa212acef204ab4475c3116c8b4fd053cd08b0003e0c3e6c73dc088a405ad2	f1dbb3bc6cd8db0c611485a0c24193bc4781c9eaa8554fe8e50d5d9cff34d3fc	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	pnsd	other	184232e664a6883751b2a4e68f73fc82f53c8e165572a46caf8b5a1a30f571de	184232e664a6883751b2a4e68f73fc82f53c8e165572a46caf8b5a1a30f571de	184232e664a6883751b2a4e68f73fc82f53c8e165572a46caf8b5a1a30f571de	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	pnsd.f	fortran-source	5c3814ebe7d40e1253c731c47323d6c42f7b111337e3cc483eb24cb30fc4b169	5c3814ebe7d40e1253c731c47323d6c42f7b111337e3cc483eb24cb30fc4b169	5c3814ebe7d40e1253c731c47323d6c42f7b111337e3cc483eb24cb30fc4b169	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	pnsd.o	generated-object	7b97d1d2dd8dbbf3d0b721e4134b3f4796e277d2d676b9da902449f06d2847ce	fd89969c81e16b054da3478bd96992dbc1621d0c07512362af10694135d576c8	7b97d1d2dd8dbbf3d0b721e4134b3f4796e277d2d676b9da902449f06d2847ce	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	pnsdd	other	a10e266a4c968e5e546539f959e344e763c85150000795342b114bc7e6eeae2b	a10e266a4c968e5e546539f959e344e763c85150000795342b114bc7e6eeae2b	a10e266a4c968e5e546539f959e344e763c85150000795342b114bc7e6eeae2b	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	pnsdx	other	70a90196c9bd3c72c6afc49bc65aa239866b39e88779245bf4dc35c28bc21edf	70a90196c9bd3c72c6afc49bc65aa239866b39e88779245bf4dc35c28bc21edf	70a90196c9bd3c72c6afc49bc65aa239866b39e88779245bf4dc35c28bc21edf	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	pnu.a	generated-object	b9c7962f41a8c09239dbb3ae1b1eee9d0387c7ac9eef2be526a2c79694d9ccb6	b9c7962f41a8c09239dbb3ae1b1eee9d0387c7ac9eef2be526a2c79694d9ccb6	b9c7962f41a8c09239dbb3ae1b1eee9d0387c7ac9eef2be526a2c79694d9ccb6	identical-all-three	generated-evidence-not-source	low-generated
top-level	pnu.f	fortran-source	fbadac901506aaade5de24b386b0a07cff31f047302fa6042f50919cf2f95f12	fbadac901506aaade5de24b386b0a07cff31f047302fa6042f50919cf2f95f12	fbadac901506aaade5de24b386b0a07cff31f047302fa6042f50919cf2f95f12	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	pnu.o	generated-object	c642314b882c3b507c1a84f2798681454a102fd29a4b8e6e49f1d6ef5c17834a	cc66cbb4124d6a56fb193be57b6d1cceee68a66c9a1324a59d0bef8cda50a13b	c642314b882c3b507c1a84f2798681454a102fd29a4b8e6e49f1d6ef5c17834a	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	postscript.eml	other	e61af9562cdc7a087fd6aa9f4078eaa96afd7f101f89cebd15d0c548493912f1	e61af9562cdc7a087fd6aa9f4078eaa96afd7f101f89cebd15d0c548493912f1	e61af9562cdc7a087fd6aa9f4078eaa96afd7f101f89cebd15d0c548493912f1	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	pr.seed.ds	other	c0fa208d0ecafc7f83dcfc34022a1888e60b98333b36151e2fb2046913458aed	c0fa208d0ecafc7f83dcfc34022a1888e60b98333b36151e2fb2046913458aed	c0fa208d0ecafc7f83dcfc34022a1888e60b98333b36151e2fb2046913458aed	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	prsd	other	ba3490e9093e8266311667e257388d82e66b871f66a3431b50d4dc3b29ddcd94	8a3c925a3aa95314fb4ad4fa7a8cbfa0095df898ee6fa96dad2071d20789678a	ba3490e9093e8266311667e257388d82e66b871f66a3431b50d4dc3b29ddcd94	said-and-said_old-identical	supporting-evidence	low
top-level	prsd.f	fortran-source	892ac95dff98595d1c4b3c14c01f1f6ef8273fa3ed1c68f36c5b16afe436790e	892ac95dff98595d1c4b3c14c01f1f6ef8273fa3ed1c68f36c5b16afe436790e	892ac95dff98595d1c4b3c14c01f1f6ef8273fa3ed1c68f36c5b16afe436790e	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	prsd.o	generated-object	1fc3fa729b8738a9a0926ee967e9c05370cd2f9cf03812d07d64cf272810e3db	dfbb564ca4f3bcf0cb013b76fcb72e7c7129d9cb54c2cdead74e33d1e91bf6b5	1fc3fa729b8738a9a0926ee967e9c05370cd2f9cf03812d07d64cf272810e3db	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	prsd03.f	fortran-source	e67d00dea9e8e7b8ef4becd69ff9b7ab731c2040010ebc25523875e4ed9aaa77	e67d00dea9e8e7b8ef4becd69ff9b7ab731c2040010ebc25523875e4ed9aaa77	e67d00dea9e8e7b8ef4becd69ff9b7ab731c2040010ebc25523875e4ed9aaa77	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	prsd2.f	fortran-source	2885b1b2b13ee8798a84c5d79d009a6be39aa961f4d0bf7e8c2b888055c0bd5e	2885b1b2b13ee8798a84c5d79d009a6be39aa961f4d0bf7e8c2b888055c0bd5e	2885b1b2b13ee8798a84c5d79d009a6be39aa961f4d0bf7e8c2b888055c0bd5e	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	prsd2.o	generated-object	91ff6e9a033c3b504737f3cc8425173919ab445d259f6772e94ca77aca41bfc4	ede71f146be0302046bb875b17eabb08dbf995fb7c6da34933132fb37bfb60f7	91ff6e9a033c3b504737f3cc8425173919ab445d259f6772e94ca77aca41bfc4	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	prsd2x.f	fortran-source	6b72aa44b9975f7d85a3f4533b81009f5eeec0273de4b650bfbd428cbc0f60d2	6b72aa44b9975f7d85a3f4533b81009f5eeec0273de4b650bfbd428cbc0f60d2	6b72aa44b9975f7d85a3f4533b81009f5eeec0273de4b650bfbd428cbc0f60d2	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	prsd2x.o	generated-object	c19cd325933f235632058435da5869efe162f32065bc9b39bb0c87da675d0bc3	c19cd325933f235632058435da5869efe162f32065bc9b39bb0c87da675d0bc3	c19cd325933f235632058435da5869efe162f32065bc9b39bb0c87da675d0bc3	identical-all-three	generated-evidence-not-source	low-generated
top-level	prsdd	other	8a3c925a3aa95314fb4ad4fa7a8cbfa0095df898ee6fa96dad2071d20789678a		8a3c925a3aa95314fb4ad4fa7a8cbfa0095df898ee6fa96dad2071d20789678a	said-and-said_old-identical	supporting-evidence	low
top-level	prsdx	other	08d96766d365cc8cf478912ac4cf5b72e737976d36e92e7fd64b8252c8e83c09		08d96766d365cc8cf478912ac4cf5b72e737976d36e92e7fd64b8252c8e83c09	said-and-said_old-identical	supporting-evidence	low
top-level	prsdxx	other	6de2768098a54ff4e1678b6255fe59c9a77c2225057dc1770eb51e3884ab6a96	6de2768098a54ff4e1678b6255fe59c9a77c2225057dc1770eb51e3884ab6a96	6de2768098a54ff4e1678b6255fe59c9a77c2225057dc1770eb51e3884ab6a96	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	prsetup	other	b100778284f0ae222bdf4578916d4e11ec5e2f75d7a7d6f1d231513385b30999	b100778284f0ae222bdf4578916d4e11ec5e2f75d7a7d6f1d231513385b30999	b100778284f0ae222bdf4578916d4e11ec5e2f75d7a7d6f1d231513385b30999	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	prsetup.for	fortran-source	abd7a9a4c03dd3ed7f38f214bac28876f00139a19689d5f06d09d32e9ff2fb84	abd7a9a4c03dd3ed7f38f214bac28876f00139a19689d5f06d09d32e9ff2fb84	abd7a9a4c03dd3ed7f38f214bac28876f00139a19689d5f06d09d32e9ff2fb84	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	pru.a	generated-object	5e5a1f98729f095ed87b0d83ab9c4ad55cbd6561ebcc2944de7909d5f8383e1b	5e5a1f98729f095ed87b0d83ab9c4ad55cbd6561ebcc2944de7909d5f8383e1b	5e5a1f98729f095ed87b0d83ab9c4ad55cbd6561ebcc2944de7909d5f8383e1b	identical-all-three	generated-evidence-not-source	low-generated
top-level	pru.f	fortran-source	462395fee5d67538e49ddbef24a9b0c292a63f6183da1cb56dff9d391dfa89ba	e9bcb74f494039c007ed8b2be73557d9cafa0b7a0456f750bfb7bcd3f206e58c	462395fee5d67538e49ddbef24a9b0c292a63f6183da1cb56dff9d391dfa89ba	said-and-said_old-identical	active-canonical-source	high-scientific-correctness
top-level	pru.o	generated-object	76ea7b7de2db90271202012331e28e39460f683f57e83caae794f11193ff04ab	d8f9c24e546db3d513c6972608e333154245089e88ac34984da94387bed8fe6a	76ea7b7de2db90271202012331e28e39460f683f57e83caae794f11193ff04ab	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	pru03.f	fortran-source	9ad2710fb9d60ed636745054c0a4af0505db7fad049f59569067c0712c756fbb	9ad2710fb9d60ed636745054c0a4af0505db7fad049f59569067c0712c756fbb	9ad2710fb9d60ed636745054c0a4af0505db7fad049f59569067c0712c756fbb	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	prux.f	fortran-source	1eb6847ff02a5b84c18ab10c019c6844ad3f19bf3b44fad39cd37ae7a5c2e822	1eb6847ff02a5b84c18ab10c019c6844ad3f19bf3b44fad39cd37ae7a5c2e822	1eb6847ff02a5b84c18ab10c019c6844ad3f19bf3b44fad39cd37ae7a5c2e822	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	prux.o	generated-object	58eec05923adac34ed8ce495b88f16cc583c5030e19f4fb8e1123f5ca0e7d55c	58eec05923adac34ed8ce495b88f16cc583c5030e19f4fb8e1123f5ca0e7d55c	58eec05923adac34ed8ce495b88f16cc583c5030e19f4fb8e1123f5ca0e7d55c	identical-all-three	generated-evidence-not-source	low-generated
top-level	pscvt.for	fortran-source	370b8140a3551d6fb2b19a3912c47d672893e6ff2b0a8539831b974d517a261e	370b8140a3551d6fb2b19a3912c47d672893e6ff2b0a8539831b974d517a261e	370b8140a3551d6fb2b19a3912c47d672893e6ff2b0a8539831b974d517a261e	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	pwnam.f	fortran-source	ef97ebf26bfebb6d9110649c5b2705c6306ad635b43bc2ff6bb23f2168cf8b50	ef97ebf26bfebb6d9110649c5b2705c6306ad635b43bc2ff6bb23f2168cf8b50	ef97ebf26bfebb6d9110649c5b2705c6306ad635b43bc2ff6bb23f2168cf8b50	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	pwnam.o	generated-object	70ed796e60ff6c7ba29e26739989f896bcc1caa74bcde1011232c111c61dc46d	5cb619d2120a9b097028c30d024b7e7883d9896b82aa2e43732dc3e591b429c5	70ed796e60ff6c7ba29e26739989f896bcc1caa74bcde1011232c111c61dc46d	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	random.for	fortran-source	0dd35c3dcf209adc74694825a5c4ef33052cfad8213c91e60ef317ae00dfd781	0dd35c3dcf209adc74694825a5c4ef33052cfad8213c91e60ef317ae00dfd781	0dd35c3dcf209adc74694825a5c4ef33052cfad8213c91e60ef317ae00dfd781	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	said.tar.gz	source-archive	852ad5a75b8aade53753928bc1db17f68531e45acc5d964090bc09b2026c3b91	852ad5a75b8aade53753928bc1db17f68531e45acc5d964090bc09b2026c3b91	852ad5a75b8aade53753928bc1db17f68531e45acc5d964090bc09b2026c3b91	identical-all-three	supporting-evidence	medium-historical-comparison
alternate-saidi	saidi/NEWDAT.DAT	dataset	f8de92fb24d65096c56f73b8eeb995b94a8b02e3420e2069285afcb9bed6af30	f8de92fb24d65096c56f73b8eeb995b94a8b02e3420e2069285afcb9bed6af30	f8de92fb24d65096c56f73b8eeb995b94a8b02e3420e2069285afcb9bed6af30	identical-all-three	generated-evidence-not-source	none-no-variant-delta
alternate-saidi	saidi/PNSOL.USR	other	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	identical-all-three	alternate-interactive-infrastructure	none-no-variant-delta
alternate-saidi	saidi/SAID.DS	other	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	identical-all-three	alternate-interactive-infrastructure	none-no-variant-delta
alternate-saidi	saidi/SAID.PCT	dataset	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	identical-all-three	generated-evidence-not-source	none-no-variant-delta
alternate-saidi	saidi/SAID.TMP	dataset	16c7db75dd6172ea666afe8ade64d5a4f1c4f28668db266fc21196de2bb1f906	16c7db75dd6172ea666afe8ade64d5a4f1c4f28668db266fc21196de2bb1f906	16c7db75dd6172ea666afe8ade64d5a4f1c4f28668db266fc21196de2bb1f906	identical-all-three	generated-evidence-not-source	none-no-variant-delta
alternate-saidi	saidi/crap.for	fortran-source	d9ecdd7cb4dd5f5a8d4ae98b0e7a4ed8cdc29852d39468ff640009a69e1f3c78	d9ecdd7cb4dd5f5a8d4ae98b0e7a4ed8cdc29852d39468ff640009a69e1f3c78	d9ecdd7cb4dd5f5a8d4ae98b0e7a4ed8cdc29852d39468ff640009a69e1f3c78	identical-all-three	alternate-interactive-infrastructure	none-no-variant-delta
alternate-saidi	saidi/mkSi.ksh	other	8a7794cc4f94145419b81b7661af847d9eb04899d269f6a4c737cc42b69189d5	8a7794cc4f94145419b81b7661af847d9eb04899d269f6a4c737cc42b69189d5	8a7794cc4f94145419b81b7661af847d9eb04899d269f6a4c737cc42b69189d5	identical-all-three	alternate-interactive-infrastructure	none-no-variant-delta
alternate-saidi	saidi/mkXtar	other	f86a20310a10effba9ad62f464f2b7bb5d359d1276bf80b762a99690ba23365c	f86a20310a10effba9ad62f464f2b7bb5d359d1276bf80b762a99690ba23365c	f86a20310a10effba9ad62f464f2b7bb5d359d1276bf80b762a99690ba23365c	identical-all-three	alternate-interactive-infrastructure	none-no-variant-delta
alternate-saidi	saidi/mkcrap	other	2bc107fcd266541f6a0162f091ac9059075ab9d1354c04812503c853d9371998	2bc107fcd266541f6a0162f091ac9059075ab9d1354c04812503c853d9371998	2bc107fcd266541f6a0162f091ac9059075ab9d1354c04812503c853d9371998	identical-all-three	alternate-interactive-infrastructure	none-no-variant-delta
alternate-saidi	saidi/saidopen.a	generated-object	8030a5f2843bb071067665cb8c7b38d10755b55c3ba41ac9894fe111c271f29d	8030a5f2843bb071067665cb8c7b38d10755b55c3ba41ac9894fe111c271f29d	8030a5f2843bb071067665cb8c7b38d10755b55c3ba41ac9894fe111c271f29d	identical-all-three	generated-evidence-not-source	low-generated
alternate-saidi	saidi/saidopeni.for	fortran-source	7c0eda67c42320c2703ad2a9bd54ae8ae90af858eec4bc2ef22fa6683ad3e947	7c0eda67c42320c2703ad2a9bd54ae8ae90af858eec4bc2ef22fa6683ad3e947	7c0eda67c42320c2703ad2a9bd54ae8ae90af858eec4bc2ef22fa6683ad3e947	identical-all-three	alternate-interactive-infrastructure	none-no-variant-delta
top-level	saidlog.for	fortran-source	ab3b98c4db2215d9660561aea325ecf2fb11c149a4bf24ca3c08c91b149469d8	ab3b98c4db2215d9660561aea325ecf2fb11c149a4bf24ca3c08c91b149469d8	ab3b98c4db2215d9660561aea325ecf2fb11c149a4bf24ca3c08c91b149469d8	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	saidopen.a	generated-object	49587661cc7d7c00daf4b32459a2167bc5890fc3b4000ba54f3634e9fec1a23a	d634d49e68bb1fcac7bfadce109e8002cd2487c85f7093a5281804dc61617231	49587661cc7d7c00daf4b32459a2167bc5890fc3b4000ba54f3634e9fec1a23a	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	saidopen.for	fortran-source	426a1184788004ff8847932819d5f78a381d4c56c6720c1095eb14736727abc0	426a1184788004ff8847932819d5f78a381d4c56c6720c1095eb14736727abc0	426a1184788004ff8847932819d5f78a381d4c56c6720c1095eb14736727abc0	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	saidpsx.f	fortran-source	37bd298fe750fbb30ee1a44a88b69e4e4e11e28781c269542f02ee07938ad94a	37bd298fe750fbb30ee1a44a88b69e4e4e11e28781c269542f02ee07938ad94a	37bd298fe750fbb30ee1a44a88b69e4e4e11e28781c269542f02ee07938ad94a	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	setup.ksh	other	eceb64b5b911eddc088b2c40ea156b0df28654d19ac6f76a78f9c9b8022ac5c3	eceb64b5b911eddc088b2c40ea156b0df28654d19ac6f76a78f9c9b8022ac5c3	eceb64b5b911eddc088b2c40ea156b0df28654d19ac6f76a78f9c9b8022ac5c3	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	setuptops	other	d30482d61990c0ad080086df1902dee21a81373b710e5dbd5bd80a0d1436eb1d	d30482d61990c0ad080086df1902dee21a81373b710e5dbd5bd80a0d1436eb1d	d30482d61990c0ad080086df1902dee21a81373b710e5dbd5bd80a0d1436eb1d	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	setuptops.for	fortran-source	35678cf63b943db2758a57818efbf421b179c507d5ce35597b3d5c01c485f5e0	35678cf63b943db2758a57818efbf421b179c507d5ce35597b3d5c01c485f5e0	35678cf63b943db2758a57818efbf421b179c507d5ce35597b3d5c01c485f5e0	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	temp.f	fortran-source	7cc5e40cc5ebe020b0c441b1b8b7f37d2216867a3006297bd37ed1e73a8f751b	7cc5e40cc5ebe020b0c441b1b8b7f37d2216867a3006297bd37ed1e73a8f751b	7cc5e40cc5ebe020b0c441b1b8b7f37d2216867a3006297bd37ed1e73a8f751b	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	transcript.eml	other	609742c721dcafec124a29cbff46f97295340094052fa6b9bf28f6e06f3fc06e	609742c721dcafec124a29cbff46f97295340094052fa6b9bf28f6e06f3fc06e	609742c721dcafec124a29cbff46f97295340094052fa6b9bf28f6e06f3fc06e	identical-all-three	supporting-evidence	none-no-variant-delta
top-level	vdump.f	fortran-source	d7a7a4ed7673e85c75e496298a43af756690982f73edd14f2cb170855d4c7a71	d7a7a4ed7673e85c75e496298a43af756690982f73edd14f2cb170855d4c7a71	d7a7a4ed7673e85c75e496298a43af756690982f73edd14f2cb170855d4c7a71	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	vdump.o	generated-object	f1976ba4a02e1b74c9a9f9d73b3532ca6f1c73b4efe539bec4668e1c3356ca75	b02e4532b47862af28351ba67e42d7a257683225115d11d60e95b5f2d43394ab	f1976ba4a02e1b74c9a9f9d73b3532ca6f1c73b4efe539bec4668e1c3356ca75	said-and-said_old-identical	generated-evidence-not-source	low-generated
top-level	ysKCM.f90	fortran-source	d818d12a0395a08143cb6bbb5144d82e74466ffafaa83eaf2a54b7b1263b369f	d818d12a0395a08143cb6bbb5144d82e74466ffafaa83eaf2a54b7b1263b369f	d818d12a0395a08143cb6bbb5144d82e74466ffafaa83eaf2a54b7b1263b369f	identical-all-three	active-canonical-source	none-no-variant-delta
top-level	ysKCM.o	generated-object	41d214ccb86b2d7f4a91df706b37a425fba8da58b74ebde84a0f66bc056e3b37	b27641e111af7f420e822900d2d1854ae6c1225a27dc57032bf4125985dab83a	41d214ccb86b2d7f4a91df706b37a425fba8da58b74ebde84a0f66bc056e3b37	said-and-said_old-identical	generated-evidence-not-source	low-generated
